User,month,year,parameter,value,NormValue,PlotValue,alpha,UserNorm,UserNormValue,MoYear,dx,dy
Bard Unit,5,2012,Diversion,5431,0.826510424592908,0.826510424592908,0.5,0.826510424592908,0.826510424592908,2012-05-01,699103.7691,25572579.84
Bullhead City,5,2012,Diversion,930,0.806591500433651,0.806591500433651,0.5,0.806591500433651,0.806591500433651,2012-05-01,699103.7691,26543962.39
Central Arizona Project,5,2012,Diversion,179210,0.955801959498019,0.955801959498019,0.5,0.955801959498019,0.955801959498019,2012-05-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,5,2012,Diversion,15,0.375,0.375,0.5,0.375,0.375,2012-05-01,1424007.529,26543962.39
Cibola Valley I.D.D.,5,2012,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2012-05-01,699103.7691,26335808.99
City of Yuma,5,2012,Diversion,2094,0.844354838709677,0.844354838709677,0.5,0.844354838709677,0.844354838709677,2012-05-01,1905787.703,26405193.45
Coachella Valley Water District,5,2012,Diversion,36418,0.861434383574605,0.861434383574605,0.5,0.861434383574605,0.861434383574605,2012-05-01,699103.7691,25711348.78
Cocopah Indian Reservation,5,2012,Diversion,1450,0.90625,0.90625,0.5,0.90625,0.90625,2012-05-01,699103.7691,25850117.71
Colorado River Indian Reservation,5,2012,Diversion,75480,0.942063353386086,0.942063353386086,0.5,0.942063353386086,0.942063353386086,2012-05-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,5,2012,Diversion,11111,0.743409607921852,0.743409607921852,0.5,0.743409607921852,0.743409607921852,2012-05-01,1424007.529,26266424.52
Imperial Irrigation District,5,2012,Diversion,334585,1,1,0.5,1,1,2012-05-01,699103.7691,25988886.65
Lake Havasu City,5,2012,Diversion,1237,0.923134328358209,0.923134328358209,0.5,0.923134328358209,0.923134328358209,2012-05-01,1424007.529,26682731.33
Met. Water District of So. Cal.,5,2012,Diversion,NA,NA,0.712419748900305,0.5,NA,0.712419748900305,2012-05-01,1424007.529,26405193.45
Mohave Valley I.D.D.,5,2012,Diversion,2374,0.476898352752109,0.476898352752109,0.5,0.476898352752109,0.476898352752109,2012-05-01,1172486.567,26495712.85
North Gila Valley I.D.D.,5,2012,Diversion,5567,0.932808310991957,0.932808310991957,0.5,0.932808310991957,0.932808310991957,2012-05-01,1905787.703,26266424.52
Palo Verde Irrigation District,5,2012,Diversion,100400,0.854468085106383,0.854468085106383,0.5,0.854468085106383,0.854468085106383,2012-05-01,699103.7691,26197040.05
Robert B. Griffith Water Project,5,2012,Diversion,43531,0.920940170940171,0.920940170940171,0.5,0.920940170940171,0.920940170940171,2012-05-01,699103.7691,26919087.4
Unit 'B' I.D.D.,5,2012,Diversion,2984,0.782996588821832,0.782996588821832,0.5,0.782996588821832,0.782996588821832,2012-05-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,5,2012,Diversion,NA,NA,0.687039318630008,0.5,NA,0.687039318630008,2012-05-01,1905787.703,25988886.65
Yuma County WUA,5,2012,Diversion,NA,NA,0.605324094250269,0.5,NA,0.605324094250269,2012-05-01,1905787.703,25572579.84
Yuma Irrigation District,5,2012,Diversion,9206,0.951426209177346,0.951426209177346,0.5,0.951426209177346,0.951426209177346,2012-05-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,5,2012,Diversion,23750,0.885698303188514,0.885698303188514,0.5,0.885698303188514,0.885698303188514,2012-05-01,1905787.703,25850117.71
Bard Unit,5,2012,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2012-05-01,699103.7691,25572579.84
Bullhead City,5,2012,Consumptive Use,623,0.805950840879689,0.805950840879689,0.5,0.805950840879689,0.805950840879689,2012-05-01,699103.7691,26543962.39
Central Arizona Project,5,2012,Consumptive Use,179210,0.955801959498019,0.955801959498019,0.5,0.955801959498019,0.955801959498019,2012-05-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,5,2012,Consumptive Use,8,0.363636363636364,0.363636363636364,0.5,0.363636363636364,0.363636363636364,2012-05-01,1424007.529,26543962.39
Cibola Valley I.D.D.,5,2012,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2012-05-01,699103.7691,26335808.99
City of Yuma,5,2012,Consumptive Use,1314,0.822277847309136,0.822277847309136,0.5,0.822277847309136,0.822277847309136,2012-05-01,1905787.703,26405193.45
Coachella Valley Water District,5,2012,Consumptive Use,35806,0.901687232435155,0.901687232435155,0.5,0.901687232435155,0.901687232435155,2012-05-01,699103.7691,25711348.78
Cocopah Indian Reservation,5,2012,Consumptive Use,943,0.938308457711443,0.938308457711443,0.5,0.938308457711443,0.938308457711443,2012-05-01,699103.7691,25850117.71
Colorado River Indian Reservation,5,2012,Consumptive Use,49152,0.913300382771563,0.913300382771563,0.5,0.913300382771563,0.913300382771563,2012-05-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,5,2012,Consumptive Use,6067,0.74469129741009,0.74469129741009,0.5,0.74469129741009,0.74469129741009,2012-05-01,1424007.529,26266424.52
Imperial Irrigation District,5,2012,Consumptive Use,347540,0.992886324029369,0.992886324029369,0.5,0.992886324029369,0.992886324029369,2012-05-01,699103.7691,25988886.65
Lake Havasu City,5,2012,Consumptive Use,767,0.922984356197353,0.922984356197353,0.5,0.922984356197353,0.922984356197353,2012-05-01,1424007.529,26682731.33
Met. Water District of So. Cal.,5,2012,Consumptive Use,NA,NA,0.711737492312534,0.5,NA,0.711737492312534,2012-05-01,1424007.529,26405193.45
Mohave Valley I.D.D.,5,2012,Consumptive Use,1282,0.476934523809524,0.476934523809524,0.5,0.476934523809524,0.476934523809524,2012-05-01,1172486.567,26495712.85
North Gila Valley I.D.D.,5,2012,Consumptive Use,1874,0.931874689209349,0.931874689209349,0.5,0.931874689209349,0.931874689209349,2012-05-01,1905787.703,26266424.52
Palo Verde Irrigation District,5,2012,Consumptive Use,54177,0.808165639870519,0.808165639870519,0.5,0.808165639870519,0.808165639870519,2012-05-01,699103.7691,26197040.05
Robert B. Griffith Water Project,5,2012,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2012-05-01,699103.7691,26919087.4
Unit 'B' I.D.D.,5,2012,Consumptive Use,2678,0.861093247588424,0.861093247588424,0.5,0.861093247588424,0.861093247588424,2012-05-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,5,2012,Consumptive Use,NA,NA,0.605156410294168,0.5,NA,0.605156410294168,2012-05-01,1905787.703,25988886.65
Yuma County WUA,5,2012,Consumptive Use,NA,NA,0.501946159309623,0.5,NA,0.501946159309623,2012-05-01,1905787.703,25572579.84
Yuma Irrigation District,5,2012,Consumptive Use,5085,0.922867513611615,0.922867513611615,0.5,0.922867513611615,0.922867513611615,2012-05-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,5,2012,Consumptive Use,17788,1,1,0.5,1,1,2012-05-01,1905787.703,25850117.71
Bard Unit,6,2012,Diversion,4065,0.618627301780551,0.618627301780551,0.5,0.618627301780551,0.618627301780551,2012-06-01,699103.7691,25572579.84
Bullhead City,6,2012,Diversion,916,0.794449262792715,0.794449262792715,0.5,0.794449262792715,0.794449262792715,2012-06-01,699103.7691,26543962.39
Central Arizona Project,6,2012,Diversion,129951,0.693083089329429,0.693083089329429,0.5,0.693083089329429,0.693083089329429,2012-06-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,6,2012,Diversion,19,0.475,0.475,0.5,0.475,0.475,2012-06-01,1424007.529,26543962.39
Cibola Valley I.D.D.,6,2012,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2012-06-01,699103.7691,26335808.99
City of Yuma,6,2012,Diversion,2227,0.897983870967742,0.897983870967742,0.5,0.897983870967742,0.897983870967742,2012-06-01,1905787.703,26405193.45
Coachella Valley Water District,6,2012,Diversion,35546,0.84080802346485,0.84080802346485,0.5,0.84080802346485,0.84080802346485,2012-06-01,699103.7691,25711348.78
Cocopah Indian Reservation,6,2012,Diversion,948,0.5925,0.5925,0.5,0.5925,0.5925,2012-06-01,699103.7691,25850117.71
Colorado River Indian Reservation,6,2012,Diversion,80122,1,1,0.5,1,1,2012-06-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,6,2012,Diversion,14946,1,1,0.5,1,1,2012-06-01,1424007.529,26266424.52
Imperial Irrigation District,6,2012,Diversion,316965,0.947337746760913,0.947337746760913,0.5,0.947337746760913,0.947337746760913,2012-06-01,699103.7691,25988886.65
Lake Havasu City,6,2012,Diversion,1329,0.991791044776119,0.991791044776119,0.5,0.991791044776119,0.991791044776119,2012-06-01,1424007.529,26682731.33
Met. Water District of So. Cal.,6,2012,Diversion,NA,NA,0.712419748900305,0.5,NA,0.712419748900305,2012-06-01,1424007.529,26405193.45
Mohave Valley I.D.D.,6,2012,Diversion,2430,0.488147850542387,0.488147850542387,0.5,0.488147850542387,0.488147850542387,2012-06-01,1172486.567,26495712.85
North Gila Valley I.D.D.,6,2012,Diversion,5225,0.875502680965147,0.875502680965147,0.5,0.875502680965147,0.875502680965147,2012-06-01,1905787.703,26266424.52
Palo Verde Irrigation District,6,2012,Diversion,104200,0.886808510638298,0.886808510638298,0.5,0.886808510638298,0.886808510638298,2012-06-01,699103.7691,26197040.05
Robert B. Griffith Water Project,6,2012,Diversion,40277,0.852098671405602,0.852098671405602,0.5,0.852098671405602,0.852098671405602,2012-06-01,699103.7691,26919087.4
Unit 'B' I.D.D.,6,2012,Diversion,3160,0.829178693256363,0.829178693256363,0.5,0.829178693256363,0.829178693256363,2012-06-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,6,2012,Diversion,NA,NA,0.687039318630008,0.5,NA,0.687039318630008,2012-06-01,1905787.703,25988886.65
Yuma County WUA,6,2012,Diversion,NA,NA,0.605324094250269,0.5,NA,0.605324094250269,2012-06-01,1905787.703,25572579.84
Yuma Irrigation District,6,2012,Diversion,7344,0.758991318726747,0.758991318726747,0.5,0.758991318726747,0.758991318726747,2012-06-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,6,2012,Diversion,23633,0.881335073652806,0.881335073652806,0.5,0.881335073652806,0.881335073652806,2012-06-01,1905787.703,25850117.71
Bard Unit,6,2012,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2012-06-01,699103.7691,25572579.84
Bullhead City,6,2012,Consumptive Use,614,0.794307891332471,0.794307891332471,0.5,0.794307891332471,0.794307891332471,2012-06-01,699103.7691,26543962.39
Central Arizona Project,6,2012,Consumptive Use,129951,0.693083089329429,0.693083089329429,0.5,0.693083089329429,0.693083089329429,2012-06-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,6,2012,Consumptive Use,10,0.454545454545455,0.454545454545455,0.5,0.454545454545455,0.454545454545455,2012-06-01,1424007.529,26543962.39
Cibola Valley I.D.D.,6,2012,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2012-06-01,699103.7691,26335808.99
City of Yuma,6,2012,Consumptive Use,1424,0.891113892365457,0.891113892365457,0.5,0.891113892365457,0.891113892365457,2012-06-01,1905787.703,26405193.45
Coachella Valley Water District,6,2012,Consumptive Use,33869,0.852908587257618,0.852908587257618,0.5,0.852908587257618,0.852908587257618,2012-06-01,699103.7691,25711348.78
Cocopah Indian Reservation,6,2012,Consumptive Use,606,0.602985074626866,0.602985074626866,0.5,0.602985074626866,0.602985074626866,2012-06-01,699103.7691,25850117.71
Colorado River Indian Reservation,6,2012,Consumptive Use,53818,1,1,0.5,1,1,2012-06-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,6,2012,Consumptive Use,8147,1,1,0.5,1,1,2012-06-01,1424007.529,26266424.52
Imperial Irrigation District,6,2012,Consumptive Use,314728,0.899145787503928,0.899145787503928,0.5,0.899145787503928,0.899145787503928,2012-06-01,699103.7691,25988886.65
Lake Havasu City,6,2012,Consumptive Use,824,0.991576413959085,0.991576413959085,0.5,0.991576413959085,0.991576413959085,2012-06-01,1424007.529,26682731.33
Met. Water District of So. Cal.,6,2012,Consumptive Use,NA,NA,0.711737492312534,0.5,NA,0.711737492312534,2012-06-01,1424007.529,26405193.45
Mohave Valley I.D.D.,6,2012,Consumptive Use,1312,0.488095238095238,0.488095238095238,0.5,0.488095238095238,0.488095238095238,2012-06-01,1172486.567,26495712.85
North Gila Valley I.D.D.,6,2012,Consumptive Use,1548,0.769766285430134,0.769766285430134,0.5,0.769766285430134,0.769766285430134,2012-06-01,1905787.703,26266424.52
Palo Verde Irrigation District,6,2012,Consumptive Use,56779,0.846980025955815,0.846980025955815,0.5,0.846980025955815,0.846980025955815,2012-06-01,699103.7691,26197040.05
Robert B. Griffith Water Project,6,2012,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2012-06-01,699103.7691,26919087.4
Unit 'B' I.D.D.,6,2012,Consumptive Use,2610,0.839228295819936,0.839228295819936,0.5,0.839228295819936,0.839228295819936,2012-06-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,6,2012,Consumptive Use,NA,NA,0.605156410294168,0.5,NA,0.605156410294168,2012-06-01,1905787.703,25988886.65
Yuma County WUA,6,2012,Consumptive Use,NA,NA,0.501946159309623,0.5,NA,0.501946159309623,2012-06-01,1905787.703,25572579.84
Yuma Irrigation District,6,2012,Consumptive Use,4079,0.740290381125227,0.740290381125227,0.5,0.740290381125227,0.740290381125227,2012-06-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,6,2012,Consumptive Use,16427,0.923487744546886,0.923487744546886,0.5,0.923487744546886,0.923487744546886,2012-06-01,1905787.703,25850117.71
Bard Unit,7,2012,Diversion,4402,0.669913255212296,0.669913255212296,0.5,0.669913255212296,0.669913255212296,2012-07-01,699103.7691,25572579.84
Bullhead City,7,2012,Diversion,1024,0.888117953165655,0.888117953165655,0.5,0.888117953165655,0.888117953165655,2012-07-01,699103.7691,26543962.39
Central Arizona Project,7,2012,Diversion,34437,0.183666938671019,0.183666938671019,0.5,0.183666938671019,0.183666938671019,2012-07-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,7,2012,Diversion,17,0.425,0.425,0.5,0.425,0.425,2012-07-01,1424007.529,26543962.39
Cibola Valley I.D.D.,7,2012,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2012-07-01,699103.7691,26335808.99
City of Yuma,7,2012,Diversion,2298,0.926612903225806,0.926612903225806,0.5,0.926612903225806,0.926612903225806,2012-07-01,1905787.703,26405193.45
Coachella Valley Water District,7,2012,Diversion,36480,0.862900936701675,0.862900936701675,0.5,0.862900936701675,0.862900936701675,2012-07-01,699103.7691,25711348.78
Cocopah Indian Reservation,7,2012,Diversion,1600,1,1,0.5,1,1,2012-07-01,699103.7691,25850117.71
Colorado River Indian Reservation,7,2012,Diversion,76628,0.956391502957989,0.956391502957989,0.5,0.956391502957989,0.956391502957989,2012-07-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,7,2012,Diversion,11962,0.800347919175699,0.800347919175699,0.5,0.800347919175699,0.800347919175699,2012-07-01,1424007.529,26266424.52
Imperial Irrigation District,7,2012,Diversion,303373,0.906714287849127,0.906714287849127,0.5,0.906714287849127,0.906714287849127,2012-07-01,699103.7691,25988886.65
Lake Havasu City,7,2012,Diversion,1310,0.977611940298508,0.977611940298508,0.5,0.977611940298508,0.977611940298508,2012-07-01,1424007.529,26682731.33
Met. Water District of So. Cal.,7,2012,Diversion,NA,NA,0.712419748900305,0.5,NA,0.712419748900305,2012-07-01,1424007.529,26405193.45
Mohave Valley I.D.D.,7,2012,Diversion,2340,0.470068300522298,0.470068300522298,0.5,0.470068300522298,0.470068300522298,2012-07-01,1172486.567,26495712.85
North Gila Valley I.D.D.,7,2012,Diversion,4604,0.771447721179625,0.771447721179625,0.5,0.771447721179625,0.771447721179625,2012-07-01,1905787.703,26266424.52
Palo Verde Irrigation District,7,2012,Diversion,93600,0.796595744680851,0.796595744680851,0.5,0.796595744680851,0.796595744680851,2012-07-01,699103.7691,26197040.05
Robert B. Griffith Water Project,7,2012,Diversion,43231,0.914593382415165,0.914593382415165,0.5,0.914593382415165,0.914593382415165,2012-07-01,699103.7691,26919087.4
Unit 'B' I.D.D.,7,2012,Diversion,3046,0.799265284702178,0.799265284702178,0.5,0.799265284702178,0.799265284702178,2012-07-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,7,2012,Diversion,NA,NA,0.687039318630008,0.5,NA,0.687039318630008,2012-07-01,1905787.703,25988886.65
Yuma County WUA,7,2012,Diversion,NA,NA,0.605324094250269,0.5,NA,0.605324094250269,2012-07-01,1905787.703,25572579.84
Yuma Irrigation District,7,2012,Diversion,4770,0.492972302604382,0.492972302604382,0.5,0.492972302604382,0.492972302604382,2012-07-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,7,2012,Diversion,22685,0.845981726645534,0.845981726645534,0.5,0.845981726645534,0.845981726645534,2012-07-01,1905787.703,25850117.71
Bard Unit,7,2012,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2012-07-01,699103.7691,25572579.84
Bullhead City,7,2012,Consumptive Use,686,0.88745148771022,0.88745148771022,0.5,0.88745148771022,0.88745148771022,2012-07-01,699103.7691,26543962.39
Central Arizona Project,7,2012,Consumptive Use,34437,0.183666938671019,0.183666938671019,0.5,0.183666938671019,0.183666938671019,2012-07-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,7,2012,Consumptive Use,9,0.409090909090909,0.409090909090909,0.5,0.409090909090909,0.409090909090909,2012-07-01,1424007.529,26543962.39
Cibola Valley I.D.D.,7,2012,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2012-07-01,699103.7691,26335808.99
City of Yuma,7,2012,Consumptive Use,1425,0.891739674593242,0.891739674593242,0.5,0.891739674593242,0.891739674593242,2012-07-01,1905787.703,26405193.45
Coachella Valley Water District,7,2012,Consumptive Use,34361,0.86529841349786,0.86529841349786,0.5,0.86529841349786,0.86529841349786,2012-07-01,699103.7691,25711348.78
Cocopah Indian Reservation,7,2012,Consumptive Use,1005,1,1,0.5,1,1,2012-07-01,699103.7691,25850117.71
Colorado River Indian Reservation,7,2012,Consumptive Use,46024,0.855178564792449,0.855178564792449,0.5,0.855178564792449,0.855178564792449,2012-07-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,7,2012,Consumptive Use,6539,0.802626733767031,0.802626733767031,0.5,0.802626733767031,0.802626733767031,2012-07-01,1424007.529,26266424.52
Imperial Irrigation District,7,2012,Consumptive Use,306099,0.874493614833014,0.874493614833014,0.5,0.874493614833014,0.874493614833014,2012-07-01,699103.7691,25988886.65
Lake Havasu City,7,2012,Consumptive Use,812,0.977135980746089,0.977135980746089,0.5,0.977135980746089,0.977135980746089,2012-07-01,1424007.529,26682731.33
Met. Water District of So. Cal.,7,2012,Consumptive Use,NA,NA,0.711737492312534,0.5,NA,0.711737492312534,2012-07-01,1424007.529,26405193.45
Mohave Valley I.D.D.,7,2012,Consumptive Use,1264,0.470238095238095,0.470238095238095,0.5,0.470238095238095,0.470238095238095,2012-07-01,1172486.567,26495712.85
North Gila Valley I.D.D.,7,2012,Consumptive Use,1332,0.662357036300348,0.662357036300348,0.5,0.662357036300348,0.662357036300348,2012-07-01,1905787.703,26266424.52
Palo Verde Irrigation District,7,2012,Consumptive Use,42939,0.640526873219267,0.640526873219267,0.5,0.640526873219267,0.640526873219267,2012-07-01,699103.7691,26197040.05
Robert B. Griffith Water Project,7,2012,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2012-07-01,699103.7691,26919087.4
Unit 'B' I.D.D.,7,2012,Consumptive Use,2296,0.738263665594855,0.738263665594855,0.5,0.738263665594855,0.738263665594855,2012-07-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,7,2012,Consumptive Use,NA,NA,0.605156410294168,0.5,NA,0.605156410294168,2012-07-01,1905787.703,25988886.65
Yuma County WUA,7,2012,Consumptive Use,NA,NA,0.501946159309623,0.5,NA,0.501946159309623,2012-07-01,1905787.703,25572579.84
Yuma Irrigation District,7,2012,Consumptive Use,2632,0.477676950998185,0.477676950998185,0.5,0.477676950998185,0.477676950998185,2012-07-01,1905787.703,25711348.78
